-1.026089945442967499e+00,-1.493416108948940169e+00
1.628923281059025951e+00,2.698957350158579516e-01
-1.251464035627711358e+00,-3.451882642588189221e+00
-9.111782619482375889e-01,-1.250740953118301579e+00
-9.456523287093991925e-01,-2.209019773536500697e+00
-3.888259488044771395e+00,6.134661472955489359e-01
-2.946194635121149208e+00,-9.122595134243157711e-01
-2.527939543118365773e+00,-8.932849778985680889e-01
1.459040925117055076e+00,1.966627110098172704e+00
1.587443354585035049e+00,1.458076851000011942e-01
2.463453108491528987e+00,-8.709177240786776242e-01
-4.700015249579557519e+00,-7.819998819394224920e-01
-2.737754311437456956e+00,-1.015699136468062980e+00
-6.117293919967846660e-01,-3.336811776331090496e+00
-2.038557650237184493e+00,1.241469973629335088e+00
2.027419158680363598e+00,-6.337977998610619945e-01
-2.644384677508034187e+00,-1.253966415780221055e+00
-2.648635771118271975e+00,-9.816808584893886858e-01
-4.222493663290576293e+00,-7.554400359296036260e-01
-3.701083605972340429e+00,9.299791381706191684e-01
-2.670066767446517275e+00,-5.725368224621305568e-01
1.553977907544942694e+00,-2.965599840496882411e+00
5.752944358044902451e-01,-1.402267451483558691e+00
2.747520375291174766e-01,-2.211570588361824630e+00
-3.545135593801139962e+00,-9.745763880476089325e-01
-6.488430408177496833e-01,-2.470276280230689903e+00
1.323312237457462848e+00,-2.461828553210045900e+00
-1.809271666080877639e+00,-1.611962803154226131e+00
1.553082224134110456e+00,1.572255984863224487e-01
1.030344148405704097e+00,-1.251376619186125971e+00
2.165186401544939798e+00,2.811900201963746238e-01
-3.140862422765886119e+00,2.354024126388251092e-01
-2.880918088455023174e+00,-2.633852046711371298e-01
-4.482616094397245732e+00,3.381420481778351084e-01
-4.390409212595772992e+00,-2.180494133132284684e-01
3.359903901614520016e+00,-1.349897943889950325e+00
6.387673566419338478e-01,-1.020535571992664314e+00
-1.420522465471262041e+00,-4.813994753654362135e+00
1.612100006676141284e+00,3.422446071283002933e-01
-1.021681113618456926e+00,-1.593455770685022532e+00
-1.701624135592565201e+00,2.115267371661726514e+00
-1.069299110226436644e+00,-3.190947007848970784e+00
-1.271649771963225595e+00,-2.707111108368027708e+00
2.740789659390845401e+00,-1.215287259798259134e+00
5.553247253290383156e-01,-1.398021970909358203e+00
-3.667118885215052693e-01,-2.532468357509143786e+00
-3.212779851819862920e+00,-8.682166834954179180e-01
-2.684728039720512882e+00,-4.512952518205967323e+00
2.165021477893908308e+00,-1.418648381633610622e+00
1.264720488324759806e+00,-2.869573030215374354e-01
-8.194011354947202674e-01,-3.145281637637318717e+00
-2.037630565031820495e+00,1.476836326458250248e+00
8.874500998144461139e-01,1.548385279111289758e+00
-1.116470285679866503e+00,-8.768351603506315817e-01
-7.476820421767826907e-02,-1.485763953123764303e+00
-2.455262498805098836e+00,-9.702937169230679837e-01
-8.046861824844060429e-01,-1.487774876827694381e+00
-4.271759592522329285e+00,-1.546849626575144132e-01
1.864387887549088685e+00,1.536600527159110996e+00
-1.674727714695038117e+00,-1.035975486063592799e+00
2.051495146218108356e+00,-1.771685204935646851e+00
-2.123448226653520621e+00,1.870034983001037876e+00
-2.923530735437315897e+00,1.870293896602410744e+00
1.260622983137861475e+00,-2.562225152528826655e+00
2.064143656736555421e+00,1.766882720415090535e+00
-6.813381597796365208e-01,-3.835637279442501324e+00
2.120681823396922017e+00,-1.174816265673939819e+00
9.905481141730345662e-01,1.272143785845677222e+00
-1.955691137280753500e+00,2.398050450729815708e+00
-3.028398552098063856e-01,-1.153729691101245569e+00
-2.919871462737245515e+00,-1.470302612413239896e+00
1.933420783536717869e+00,-6.105531182738721530e-02
1.520993288232214136e+00,-1.240954299899089230e+00
1.668466175625975545e+00,9.555339868101768719e-01
-3.216297773890344658e+00,4.445810445183714377e-01
6.704061692407825568e-01,-1.104343693055365838e+00
-3.881639357830066750e+00,-1.776584425601679396e-01
1.299873880408163540e+00,-4.768930973166009002e-01
-8.249022242788297543e-01,-1.157875403736452480e-02
-2.846112982891104703e+00,6.643802380680230435e-01
